0.5,1,100000.0,10,1,2.011640744311642
0.5,1,100000.0,10,2,1.285792117009262
0.5,1,100000.0,10,5,1.0624965636662638
0.5,1,100000.0,10,10,1.023241248942205
0.7,1,100000.0,10,1,3.334275148794572
0.7,1,100000.0,10,2,1.6712840421331334
